drugName,avg_sentiment,avg_rating,review_count,avg_usefulness,top_side_effects,sentiment_rating_interaction
Magnesium oxide,0.001575000000000007,8.125,8,42.5,"[('constipation', 5), ('diarrhea', 2), ('pain', 2)]",0.012796875000000056
Magnesium salicylate,-0.05463333333333337,8.666666666666666,3,9.666666666666666,"[('pain', 2)]",-0.4734888888888891
Magnesium sulfate / potassium sulfate / sodium sulfate,0.07487071129707114,7.610878661087866,478,15.47907949790795,"[('nausea', 101), ('headache', 43), ('pain', 37)]",0.5698318989513489
Magnevist,-0.9485,1.0,1,5.0,[],-0.9485
Makena,0.14869545454545455,7.045454545454546,22,8.090909090909092,"[('pain', 5), ('blurred vision', 1), ('nausea', 1)]",1.0476270661157026
Malarone,-0.18441538461538462,5.6923076923076925,13,12.615384615384615,"[('nausea', 2), ('dizziness', 2), ('headache', 1)]",-1.0497491124260356
Malathion,0.12916666666666668,10.0,3,44.0,"[('rash', 2)]",1.2916666666666667
Mandelamine,-0.5546,9.5,2,44.0,[],-5.2687
Maprotiline,-0.0258,9.0,1,47.0,[],-0.2322
Marezine,-0.57325,10.0,2,11.5,[],-5.7325
Marinol,-0.11259230769230771,8.692307692307692,13,37.23076923076923,"[('nausea', 10), ('pain', 5), ('vomiting', 4)]",-0.9786869822485208
Marlissa,0.25949999999999995,5.5,2,0.5,[],1.4272499999999997
Marplan,0.20174999999999998,8.5,2,15.0,"[('weight gain', 2), ('pain', 1)]",1.714875
Mavik,0.34,2.0,1,10.0,[],0.68
Maxalt,0.07597297297297297,9.243243243243244,37,14.513513513513514,"[('pain', 19), ('headache', 10), ('nausea', 4)]",0.7022366691015339
Maxalt-MLT,0.0077571428571428635,8.892857142857142,28,10.035714285714286,"[('pain', 12), ('headache', 7), ('nausea', 1)]",0.06898316326530618
Maxidex,0.631,6.0,1,4.0,[],3.786
Maxidone,0.4404,10.0,1,8.0,[],4.404
Maxzide,0.1335,8.5,2,61.0,"[('headache', 1)]",1.1347500000000001
Mebaral,0.2612,10.0,1,20.0,[],2.612
Mebendazole,0.296,1.0,1,14.0,[],0.296
Meclizine,0.0965140625,8.109375,64,43.890625,"[('nausea', 13), ('dizziness', 6), ('vomiting', 5)]",0.7826687255859375
Medi-Quik Spray,0.9693,10.0,1,17.0,"[('pain', 1)]",9.693000000000001
Medrol,-0.4616,4.0,2,48.5,"[('pain', 1)]",-1.8464
Medrol Dosepak,-0.1861,7.0,5,52.2,"[('pain', 4), ('nausea', 1), ('headache', 1)]",-1.3027
Medroxyprogesterone,-0.166003146374829,4.898768809849521,731,12.399452804377566,"[('pain', 131), ('weight gain', 114), ('headache', 56)]",-0.8132110357978969
Mefenamic acid,-0.5916166666666667,7.111111111111111,18,13.5,"[('pain', 17), ('vomiting', 3), ('weakness', 1)]",-4.207051851851852
Mefloquine,-0.5133571428571428,4.142857142857143,7,7.857142857142857,"[('anxiety', 1), ('fatigue', 1), ('diarrhea', 1)]",-2.126765306122449
Megace,-0.37282499999999996,5.0,4,28.25,"[('fatigue', 1), ('insomnia', 1), ('weight gain', 1)]",-1.8641249999999998
Megace ES,-0.5574,9.0,1,56.0,[],-5.0166
Megestrol,-0.10065454545454547,7.454545454545454,22,28.727272727272727,"[('weight gain', 5), ('pain', 2), ('fatigue', 1)]",-0.7503338842975207
Mekinist,-0.9187,9.0,1,12.0,"[('nausea', 1), ('pain', 1)]",-8.2683
Melatonin,0.066455,6.7,60,29.083333333333332,"[('insomnia', 18), ('anxiety', 7), ('pain', 2)]",0.4452485
Meloxicam,-0.3026729559748428,7.39622641509434,159,51.81132075471698,"[('pain', 134), ('headache', 9), ('weight gain', 6)]",-2.2386377121158185
Melpaque HP,0.7096,1.0,1,5.0,[],0.7096
Memantine,0.36458181818181823,5.2727272727272725,11,32.90909090909091,"[('dizziness', 1), ('headache', 1), ('pain', 1)]",1.9223404958677688
Menthol,-0.87245,9.0,2,0.5,"[('pain', 2), ('rash', 1)]",-7.852049999999999
Menthol / zinc oxide,0.1045,4.0,1,11.0,"[('rash', 1), ('pain', 1)]",0.418
Meperidine,-0.31967,9.433333333333334,30,31.0,"[('pain', 27), ('nausea', 3), ('headache', 1)]",-3.015553666666667
Meperidine / promethazine,-0.45454285714285714,9.285714285714286,7,17.714285714285715,"[('pain', 7), ('blurred vision', 1), ('nausea', 1)]",-4.220755102040816
Meperitab,0.6349,9.5,2,26.0,"[('pain', 2)]",6.03155
Mephobarbital,0.39215,9.5,2,12.5,"[('nausea', 1)]",3.725425
Mephyton,-0.9435,10.0,1,1.0,[],-9.435
Mepivacaine,-0.2366,8.0,1,4.0,"[('pain', 1)]",-1.8928
Mepolizumab,-0.043200000000000016,10.0,2,28.5,[],-0.43200000000000016
Meprobamate,0.11916,7.8,5,21.2,"[('anxiety', 2)]",0.9294479999999999
Mepron,-0.8833,1.0,1,2.0,[],-0.8833
Mercaptopurine,-0.48102222222222224,5.444444444444445,9,9.11111111111111,"[('pain', 2), ('nausea', 2), ('fatigue', 1)]",-2.6188987654320988
Meridia,0.3138166666666667,8.2,30,25.566666666666666,"[('weight loss', 6), ('anxiety', 3), ('nausea', 3)]",2.573296666666667
Mesalamine,-0.04161401869158879,7.5046728971962615,107,19.14018691588785,"[('pain', 22), ('diarrhea', 17), ('headache', 8)]",-0.31229959821818504
Mestinon,-0.46815999999999997,5.8,5,29.2,"[('diarrhea', 2), ('headache', 1), ('constipation', 1)]",-2.7153279999999995
Mestranol / norethindrone,-0.82235,5.25,4,0.5,"[('nausea', 2), ('pain', 2), ('weight loss', 1)]",-4.3173375
Metadate CD,0.31430416666666666,7.083333333333333,24,27.75,"[('anxiety', 1), ('headache', 1)]",2.2263211805555554
Metamucil,0.08514,8.2,5,41.4,"[('constipation', 3), ('pain', 2), ('diarrhea', 1)]",0.6981479999999999
Metaproterenol,-0.7783,10.0,1,5.0,[],-7.7829999999999995
Metaxalone,-0.2028568181818182,8.227272727272727,44,45.93181818181818,"[('pain', 32), ('headache', 1), ('diarrhea', 1)]",-1.668958367768595
Metformin,0.1118026455026455,7.243386243386244,189,47.58730158730159,"[('diarrhea', 49), ('weight loss', 27), ('nausea', 21)]",0.8098297444080513
Metformin / pioglitazone,-0.12240000000000001,5.5,2,16.5,[],-0.6732
Metformin / rosiglitazone,0.8124,3.0,1,5.0,[],2.4372
Metformin / saxagliptin,-0.305275,5.25,4,6.0,"[('nausea', 2), ('headache', 1), ('constipation', 1)]",-1.60269375
Metformin / sitagliptin,-0.1617380952380952,5.523809523809524,21,32.666666666666664,"[('pain', 3), ('nausea', 3), ('headache', 3)]",-0.8934104308390021
Methadone,-0.20287086956521738,8.856521739130434,230,45.517391304347825,"[('pain', 155), ('constipation', 10), ('nausea', 7)]",-1.7967302665406424
Methadone Diskets,0.3139416666666667,9.666666666666666,12,61.083333333333336,"[('pain', 7)]",3.034769444444444
Methadose,-0.15528,8.933333333333334,15,45.4,"[('pain', 8), ('constipation', 1), ('weakness', 1)]",-1.387168
Methamphetamine,0.22937857142857143,8.071428571428571,14,52.57142857142857,"[('anxiety', 5), ('rash', 2), ('pain', 1)]",1.8514127551020407
Methenamine,-0.35831538461538465,8.923076923076923,13,34.30769230769231,"[('weakness', 1), ('vomiting', 1), ('pain', 1)]",-3.197275739644971
Methergine,0.13690000000000002,9.333333333333334,3,20.0,"[('headache', 1), ('pain', 1)]",1.2777333333333336
Methimazole,-0.35378571428571426,7.0,7,50.285714285714285,"[('pain', 3), ('nausea', 2), ('headache', 1)]",-2.4764999999999997
Methocarbamol,-0.23578904109589038,6.6438356164383565,73,58.32876712328767,"[('pain', 53), ('nausea', 5), ('headache', 5)]",-1.5665436291987238
Methotrexate,-0.16058,7.8,90,56.43333333333333,"[('pain', 42), ('nausea', 11), ('fatigue', 6)]",-1.252524
Methscopolamine,0.36055,9.0,2,6.0,"[('diarrhea', 1), ('constipation', 1)]",3.24495
Methyl salicylate,0.30998000000000003,7.5,10,5.1,"[('pain', 7)]",2.32485
Methylcellulose,0.4201,10.0,1,9.0,[],4.201
Methyldopa,-0.6496,6.0,1,4.0,[],-3.8975999999999997
Methylergonovine,0.10962000000000001,10.0,5,13.6,"[('pain', 2), ('headache', 2)]",1.0962
Methylin,0.5070833333333333,7.5,6,26.666666666666668,[],3.803125
Methylin ER,0.6137400000000001,9.2,5,87.8,"[('nausea', 1), ('anxiety', 1)]",5.646408
Methylnaltrexone,-0.006570588235294119,7.705882352941177,17,28.11764705882353,"[('pain', 9), ('constipation', 6), ('headache', 2)]",-0.050632179930795856
Methylphenidate,0.11749375,7.330357142857143,336,35.79761904761905,"[('anxiety', 34), ('headache', 19), ('insomnia', 12)]",0.8612711495535714
Methylprednisolone,-0.30410851063829786,7.73404255319149,94,34.797872340425535,"[('pain', 62), ('headache', 7), ('nausea', 5)]",-2.3519881620642824
Metoclopramide,-0.3191265306122449,4.724489795918367,98,15.775510204081632,"[('nausea', 27), ('pain', 19), ('headache', 16)]",-1.5077100374843813
Metolazone,-0.4215,5.0,1,48.0,[],-2.1075
Metoprolol,-0.29021489361702124,6.617021276595745,141,36.42553191489362,"[('anxiety', 24), ('pain', 14), ('fatigue', 8)]",-1.9203581258488
Metoprolol Tartrate,-0.24474,7.6,5,60.0,"[('rash', 1)]",-1.8600240000000001
MetroCream,0.1027,1.0,1,36.0,[],0.1027
MetroGel,0.15536666666666668,8.333333333333334,6,47.5,[],1.2947222222222223
MetroGel-Vaginal,0.04838749999999999,6.6875,16,31.375,"[('pain', 2), ('nausea', 1), ('dizziness', 1)]",0.32359140624999994
Metronidazole,-0.2702540740740741,6.767407407407408,675,15.410370370370371,"[('nausea', 164), ('pain', 142), ('headache', 127)]",-1.8289194227709193
Mevacor,-0.3715,5.0,2,44.5,"[('pain', 1)]",-1.8575
Mexiletine,0.3841333333333334,7.0,3,10.333333333333334,[],2.688933333333334
Mexitil,-0.3167,10.0,1,9.0,[],-3.167
Miacalcin,-0.7809,1.0,1,10.0,"[('pain', 1)]",-0.7809
Mibelas 24 Fe,-0.7585000000000001,1.0,3,0.0,"[('headache', 2), ('pain', 1)]",-0.7585000000000001
Micardis,-0.42166363636363635,5.909090909090909,11,48.54545454545455,"[('dizziness', 3), ('pain', 3), ('insomnia', 2)]",-2.4916487603305786
Micardis HCT,0.13241999999999998,7.2,5,15.0,"[('fatigue', 2), ('pain', 1)]",0.9534239999999999
Micon 7,0.7783,6.0,1,13.0,[],4.6698
Miconazole,-0.33235681198910083,3.108991825613079,734,6.186648501362398,"[('pain', 257), ('rash', 10), ('vomiting', 1)]",-1.0332946116609374
Miconazole / zinc oxide,0.7169000000000001,10.0,2,4.5,"[('rash', 1)]",7.1690000000000005
Microgestin 1 / 20,-0.20486071428571426,6.035714285714286,28,7.214285714285714,"[('nausea', 6), ('pain', 5), ('anxiety', 4)]",-1.236480739795918
Microgestin 1.5 / 30,0.75715,8.0,2,0.0,"[('weight gain', 1), ('fatigue', 1), ('anxiety', 1)]",6.0572
Microgestin Fe 1 / 20,-0.11517973421926911,5.7275747508305646,301,8.352159468438538,"[('weight gain', 57), ('nausea', 46), ('pain', 43)]",-0.6597005375216609
Microgestin Fe 1.5 / 30,-0.08913499999999999,5.875,40,5.1,"[('headache', 13), ('weight gain', 12), ('pain', 8)]",-0.5236681249999999
Midazolam,-0.45212500000000005,4.416666666666667,12,10.666666666666666,"[('pain', 3), ('anxiety', 2), ('vomiting', 1)]",-1.996885416666667
Midodrine,-0.013749999999999984,8.375,8,33.875,"[('dizziness', 1), ('pain', 1)]",-0.11515624999999988
Midol Extended Relief,0.7096,10.0,1,17.0,"[('pain', 1)]",7.096
Midostaurin,0.4767,8.0,1,2.0,[],3.8136
Migergot,0.8456666666666667,10.0,3,7.666666666666667,[],8.456666666666667
Migranal,-0.11116666666666668,7.333333333333333,12,13.75,"[('pain', 4), ('headache', 3), ('nausea', 2)]",-0.8152222222222223
Milk of Magnesia,-0.1821857142857143,8.714285714285714,7,8.714285714285714,"[('constipation', 3), ('pain', 3), ('nausea', 1)]",-1.5876183673469388
Milk thistle,0.51795,7.0,2,10.0,[],3.6256500000000003
Milnacipran,-0.103,6.683098591549296,142,43.563380281690144,"[('pain', 102), ('nausea', 28), ('headache', 16)]",-0.6883591549295774
Miltown,0.7273499999999999,9.0,2,39.0,"[('anxiety', 1)]",6.546149999999999
Minastrin 24 Fe,-0.10263305084745762,5.288135593220339,118,8.61864406779661,"[('weight gain', 26), ('pain', 22), ('headache', 10)]",-0.5427374892272335
Minipress,0.1603,9.5,4,56.0,[],1.52285
Minivelle,0.3544,7.0,2,44.5,[],2.4808
Minocin,-0.18196249999999997,7.875,8,17.375,"[('pain', 2), ('headache', 1), ('diarrhea', 1)]",-1.4329546874999999
Minocycline,-0.0482876404494382,6.370786516853933,178,12.151685393258427,"[('pain', 21), ('nausea', 7), ('headache', 6)]",-0.3076302487059715
Minoxidil,0.1592578947368421,6.605263157894737,38,53.73684210526316,"[('headache', 4), ('anxiety', 2), ('nausea', 1)]",1.0519403047091413
MiraLax,0.038546031746031745,8.619047619047619,63,63.57142857142857,"[('constipation', 29), ('pain', 23), ('nausea', 2)]",0.3322300831443688
Mirabegron,0.03542203389830509,5.338983050847458,59,42.33898305084746,"[('dry mouth', 11), ('pain', 10), ('headache', 6)]",0.18911763860959496
Mirapex,-0.1619047619047619,7.571428571428571,42,39.57142857142857,"[('nausea', 3), ('pain', 3), ('vomiting', 2)]",-1.2258503401360545
Mirapex ER,0.5499,9.0,1,32.0,"[('nausea', 1)]",4.9491000000000005
Mircette,-0.19213333333333335,4.666666666666667,6,6.333333333333333,"[('pain', 1), ('weight gain', 1), ('headache', 1)]",-0.8966222222222223
Mirena,-0.016793743482794582,6.563086548488008,959,14.576642335766424,"[('pain', 518), ('weight gain', 121), ('headache', 73)]",-0.11021879195068728
Mirtazapine,-0.009881435643564357,7.131188118811881,404,48.79207920792079,"[('anxiety', 186), ('insomnia', 95), ('weight gain', 50)]",-0.07046637645819037
Mirvaso,-0.045695348837209306,3.116279069767442,43,16.325581395348838,"[('rash', 3), ('pain', 3), ('headache', 2)]",-0.14239945916711738
Misoprostol,-0.3838333333333333,7.0,3,7.0,"[('pain', 3)]",-2.686833333333333
Mobic,-0.20646666666666666,8.071428571428571,42,86.88095238095238,"[('pain', 34), ('dizziness', 2), ('fatigue', 1)]",-1.6664809523809523
Modafinil,0.1537431654676259,7.705035971223022,139,29.848920863309353,"[('fatigue', 29), ('headache', 18), ('pain', 7)]",1.1845966202577507
Molindone,-0.2023,9.0,1,1.0,"[('anxiety', 1)]",-1.8207
Mometasone,0.0872311111111111,8.0,45,20.022222222222222,"[('pain', 3), ('fever', 3), ('rash', 2)]",0.6978488888888889
Monistat 1-Day or Night Combination Pack,-0.19676363636363636,1.3636363636363635,11,6.363636363636363,"[('pain', 4)]",-0.26831404958677685
Monistat 3-Day Combination Pack,-0.2895955882352941,3.6323529411764706,68,8.852941176470589,"[('pain', 26), ('rash', 2), ('vomiting', 1)]",-1.0519133866782004
Monistat 7,-0.2672707317073171,2.658536585365854,41,5.2926829268292686,"[('pain', 16), ('nausea', 1)]",-0.710549018441404
Monistat 7-Day Combination Pack,-0.169625,4.035714285714286,56,7.214285714285714,"[('pain', 11), ('rash', 1)]",-0.6845580357142856
Mono-Linyah,0.179025,5.75,4,2.75,"[('nausea', 2), ('headache', 1)]",1.0293937499999999
Monodox,0.31690625,8.5,16,23.875,"[('nausea', 3), ('rash', 1), ('headache', 1)]",2.693703125
Mononessa,-0.10895913978494622,6.204301075268817,93,8.35483870967742,"[('nausea', 21), ('pain', 16), ('headache', 16)]",-0.6760153081281072
Monovisc,-0.18514999999999998,9.0,2,8.5,"[('pain', 2)]",-1.6663499999999998
Montelukast,-0.2118140350877193,5.912280701754386,114,26.5,"[('anxiety', 24), ('headache', 6), ('pain', 5)]",-1.252304032009849
Monurol,0.7315,10.0,1,81.0,[],7.315
Morphine,-0.3364212121212121,7.893939393939394,132,36.14393939393939,"[('pain', 111), ('constipation', 11), ('nausea', 2)]",-2.6556886593204774
Morphine / naltrexone,-0.3655388888888889,5.777777777777778,18,28.77777777777778,"[('pain', 14), ('headache', 5), ('constipation', 3)]",-2.1120024691358026
Motofen,-0.1027,10.0,1,9.0,"[('anxiety', 1), ('pain', 1)]",-1.027
Motrin,0.0343,10.0,2,7.5,"[('headache', 1), ('pain', 1)]",0.34299999999999997
Motrin IB,0.8957,10.0,1,6.0,[],8.957
Movantik,-0.4039518518518519,4.333333333333333,81,22.80246913580247,"[('pain', 43), ('constipation', 25), ('nausea', 13)]",-1.7504580246913581
MoviPrep,0.12454722222222223,6.87962962962963,108,18.89814814814815,"[('pain', 8), ('nausea', 6), ('headache', 3)]",0.8568387602880659
Moxifloxacin,-0.13910731707317073,6.963414634146342,82,16.317073170731707,"[('pain', 14), ('nausea', 13), ('dizziness', 9)]",-0.9686619274241524
Mucinex,-0.111153488372093,7.209302325581396,43,65.37209302325581,"[('pain', 15), ('headache', 2), ('fever', 1)]",-0.8013391022174147
Mucinex D,0.15956571428571428,6.285714285714286,70,15.17142857142857,"[('insomnia', 12), ('headache', 6), ('pain', 2)]",1.0029844897959184
Mucinex D Maximum Strength,-0.22946,3.6,5,0.8,"[('headache', 2), ('insomnia', 1), ('pain', 1)]",-0.826056
Mucinex DM,0.2143,7.0,2,22.0,"[('pain', 1)]",1.5001
Mucinex Fast-Max Severe Congestion & Cough,0.7935,10.0,1,0.0,"[('headache', 1)]",7.935
Mucinex Maximum Strength,0.37860000000000005,6.5,2,6.5,"[('nausea', 1)]",2.4609000000000005
Mucomyst,-0.126,7.0,3,50.0,"[('headache', 1)]",-0.882
Multaq,0.3368,7.4,5,31.0,[],2.49232
Multivitamin,0.07847500000000002,7.75,24,30.25,"[('pain', 9), ('rash', 3), ('diarrhea', 2)]",0.6081812500000001
Multivitamin with iron,-0.29232,6.2,5,13.0,"[('fatigue', 1), ('weight loss', 1)]",-1.8123840000000002
Multivitamin with minerals,0.23171999999999998,5.6,5,6.4,"[('nausea', 1)]",1.297632
"Multivitamin, prenatal",0.5328785714285714,8.785714285714286,14,7.857142857142857,"[('pain', 1), ('nausea', 1), ('constipation', 1)]",4.68171887755102
Mupirocin,-0.12342727272727273,8.636363636363637,11,28.90909090909091,"[('rash', 3), ('pain', 2)]",-1.0659628099173555
Muse,-0.1309125,5.5,8,47.0,"[('pain', 4)]",-0.7200187499999999
My Way,-0.1640666666666667,8.916666666666666,12,7.166666666666667,"[('fatigue', 2), ('pain', 2), ('headache', 1)]",-1.4629277777777778
Mycelex Troche,0.01733333333333331,6.0,3,35.666666666666664,[],0.10399999999999987
Mycophenolate mofetil,-0.435,8.5,14,29.5,"[('anxiety', 2), ('pain', 2), ('weakness', 1)]",-3.6975
Mycophenolic acid,0.4051,10.0,2,9.0,"[('pain', 1), ('weakness', 1)]",4.051
Mydayis,-0.15796666666666667,4.555555555555555,9,8.0,"[('headache', 2), ('dry mouth', 1), ('nausea', 1)]",-0.7196259259259259
Myfortic,-0.0017500000000000293,10.0,2,17.5,"[('diarrhea', 1)]",-0.017500000000000293
Myleran,-0.1893,10.0,1,15.0,[],-1.893
Myobloc,-0.042300000000000004,5.5,2,0.5,"[('headache', 1), ('pain', 1), ('weakness', 1)]",-0.23265000000000002
Myorisan,0.7861,8.0,1,18.0,"[('pain', 1)]",6.2888
Myrbetriq,0.01746851851851852,5.907407407407407,54,50.72222222222222,"[('pain', 8), ('dry mouth', 8), ('constipation', 5)]",0.10319365569272977
Mysoline,-0.14030000000000004,8.5,2,37.0,"[('anxiety', 1)]",-1.1925500000000002
NP Thyroid,0.2395666666666667,4.333333333333333,3,26.0,"[('weight gain', 1)]",1.0381222222222224
Nabilone,0.12334999999999999,8.0,2,52.0,"[('pain', 1), ('dry mouth', 1)]",0.9867999999999999
Nabumetone,-0.22587500000000002,6.708333333333333,24,40.166666666666664,"[('pain', 15), ('dizziness', 2), ('rash', 2)]",-1.5152447916666667
Nadolol,0.32705,7.833333333333333,12,14.583333333333334,"[('headache', 5), ('dizziness', 2), ('anxiety', 1)]",2.5618916666666665
Nafarelin,-0.1953,8.5,2,5.5,"[('pain', 1)]",-1.66005
Nalbuphine,-0.5062692307692308,7.461538461538462,13,14.461538461538462,"[('pain', 10), ('headache', 5), ('nausea', 1)]",-3.777547337278107
Naloxegol,-0.39161973684210527,4.4868421052631575,76,23.039473684210527,"[('pain', 41), ('constipation', 22), ('diarrhea', 11)]",-1.7571359245152354
Naloxone,0.21888000000000002,7.6,5,3.4,"[('pain', 3), ('rash', 1), ('headache', 1)]",1.663488
Naloxone / oxycodone,-0.5106,8.0,1,7.0,[],-4.0848
Naloxone / pentazocine,-0.23761538461538462,7.6923076923076925,13,25.692307692307693,"[('pain', 12), ('anxiety', 1)]",-1.827810650887574
Naltrexone,0.20807777777777778,8.452380952380953,126,52.93650793650794,"[('pain', 16), ('anxiety', 8), ('nausea', 5)]",1.7587526455026457
Namenda,-0.29574999999999996,4.0,4,49.5,[],-1.1829999999999998
Namenda XR,-0.2732,1.0,1,48.0,[],-0.2732
Naphazoline,0.53434,10.0,5,30.6,[],5.343400000000001
Naphazoline / pheniramine,-0.0809,5.75,4,6.5,"[('pain', 1)]",-0.465175
Naprelan,-0.25717500000000004,9.25,4,42.5,"[('pain', 3)]",-2.3788687500000005
Naprosyn,-0.1652125,8.75,8,38.25,"[('pain', 7)]",-1.445609375
Naproxen,-0.28926625766871167,7.288343558282208,163,24.73006134969325,"[('pain', 123), ('nausea', 10), ('headache', 7)]",-2.108271865708156
Naproxen / sumatriptan,0.07588780487804878,8.902439024390244,41,6.341463414634147,"[('headache', 10), ('pain', 9), ('vomiting', 3)]",0.6755865556216537
Naratriptan,0.29455000000000003,9.214285714285714,14,8.285714285714286,"[('pain', 4), ('headache', 4), ('nausea', 3)]",2.714067857142857
Narcan Injection,-0.82085,9.0,2,8.0,"[('pain', 2)]",-7.38765
Nardil,0.08173,8.2,20,41.6,"[('anxiety', 6), ('weight gain', 2), ('headache', 2)]",0.670186
Nasacort,0.06782941176470587,6.764705882352941,17,14.235294117647058,"[('anxiety', 1), ('nausea', 1), ('diarrhea', 1)]",0.45884602076124564
Nasacort AQ,0.11620000000000003,9.5,2,20.0,[],1.1039000000000003
Nasacort Allergy 24HR,-0.2427,8.0,3,5.333333333333333,"[('fatigue', 1), ('pain', 1), ('weakness', 1)]",-1.9416
Nasarel,-0.5511,9.0,1,9.0,[],-4.9599
Nasonex,-0.2455888888888889,7.111111111111111,18,19.22222222222222,"[('fever', 5), ('headache', 5), ('pain', 1)]",-1.74640987654321
Natalizumab,0.04322162162162162,7.5675675675675675,37,61.351351351351354,"[('fatigue', 6), ('pain', 5), ('headache', 4)]",0.32708254200146086
Natazia,0.05336896551724139,6.689655172413793,29,6.137931034482759,"[('headache', 2), ('pain', 2), ('nausea', 1)]",0.3570199762187872
Natelle One,-0.5486,10.0,1,2.0,"[('pain', 1)]",-5.486
Natesto,0.6808,8.0,1,15.0,[],5.4464
Natpara,0.415,8.0,2,19.5,"[('fatigue', 1), ('pain', 1)]",3.32
Natroba,0.20923333333333335,7.0,3,23.333333333333332,[],1.4646333333333335
Nature-Throid,0.2152611111111111,7.444444444444445,18,80.27777777777777,"[('pain', 6), ('fatigue', 4), ('headache', 3)]",1.6024993827160494
Navane,-0.04529999999999998,9.0,2,39.5,[],-0.40769999999999984
Nebivolol,-0.15109540229885057,6.873563218390805,87,42.7816091954023,"[('headache', 11), ('pain', 10), ('fatigue', 9)]",-1.0385637997093407
Necon 1 / 35,0.03018888888888889,7.5,18,8.11111111111111,"[('weight gain', 3), ('pain', 3), ('fatigue', 2)]",0.22641666666666668
Necon 1 / 50,-0.6183166666666667,4.666666666666667,6,0.3333333333333333,"[('pain', 2), ('nausea', 2), ('weight loss', 1)]",-2.8854777777777785
Necon 7 / 7 / 7,0.31435,4.5,2,0.0,"[('pain', 1), ('weight gain', 1), ('nausea', 1)]",1.4145750000000001
Neevo DHA,-0.2858,10.0,1,8.0,[],-2.858
Nefazodone,-0.1670625,8.375,16,23.6875,"[('fatigue', 3), ('anxiety', 3), ('blurred vision', 2)]",-1.3991484375
Neo-Poly-Dex,-0.8537,1.0,1,1.0,[],-0.8537
Neoral,0.21596666666666667,9.666666666666666,3,27.666666666666668,"[('weight gain', 1)]",2.0876777777777775
Nepafenac,-0.4061,4.0,2,6.0,"[('headache', 1)]",-1.6244
Nesina,-0.2035,7.0,1,12.0,[],-1.4244999999999999
Neulasta,-0.44898421052631576,6.631578947368421,19,20.0,"[('pain', 13), ('fever', 4), ('headache', 2)]",-2.977474238227147
Neupro,-0.05516470588235294,7.529411764705882,17,22.41176470588235,"[('rash', 1)]",-0.41535778546712804
Neurontin,-0.1233478260869565,7.6521739130434785,69,77.66666666666667,"[('pain', 41), ('anxiety', 8), ('headache', 5)]",-0.9438790170132324
NeutraSal,-0.7682,6.0,1,14.0,[],-4.6091999999999995
Nevirapine,-0.4842,9.0,1,2.0,[],-4.3578
Nexafed Nasal Decongestant,0.0572,2.0,1,1.0,[],0.1144
Nexavar,-0.21559999999999999,8.5,2,40.5,"[('nausea', 1), ('diarrhea', 1), ('insomnia', 1)]",-1.8325999999999998
Nexium,-0.17014285714285715,7.666666666666667,42,27.452380952380953,"[('pain', 12), ('headache', 5), ('diarrhea', 4)]",-1.3044285714285715
Nexium 24HR,0.438,10.0,1,0.0,[],4.38
Nexium IV,0.5574,8.0,1,5.0,[],4.4592
Nexplanon,-0.06582727272727272,5.641148325358851,1672,5.858851674641149,"[('weight gain', 324), ('pain', 323), ('headache', 183)]",-0.3713414093083949
Next Choice,-0.09338695652173913,7.565217391304348,23,13.304347826086957,"[('headache', 7), ('pain', 6), ('dizziness', 3)]",-0.7064926275992438
Niacin,-0.18351724137931036,7.517241379310345,29,47.827586206896555,"[('rash', 3), ('pain', 2), ('headache', 2)]",-1.3795434007134366
Niacin / simvastatin,-0.15005000000000002,6.25,4,5.5,[],-0.9378125000000002
Niaspan,-0.36345,5.642857142857143,14,20.714285714285715,"[('rash', 1), ('nausea', 1), ('pain', 1)]",-2.050896428571429
Nicoderm CQ,0.3183235294117647,9.411764705882353,17,33.88235294117647,"[('pain', 2), ('anxiety', 1)]",2.9959861591695507
Nicorette,-0.05015000000000003,8.25,4,22.0,[],-0.4137375000000002
Nicotine,0.39879322033898307,8.220338983050848,59,26.593220338983052,"[('rash', 3), ('pain', 2), ('constipation', 1)]",3.2782154553289287
Nicotrol Inhaler,0.32725,8.916666666666666,12,38.083333333333336,[],2.917979166666666
Nicotrol NS,-0.9824,1.0,1,10.0,[],-0.9824
Nifedical XL,-0.19133333333333333,3.6666666666666665,3,14.666666666666666,"[('pain', 1)]",-0.7015555555555555
Nifedipine,-0.1757923076923077,7.230769230769231,26,20.807692307692307,"[('headache', 9), ('pain', 4), ('dizziness', 3)]",-1.2711136094674556
Nikki,-0.37126666666666663,3.6666666666666665,3,2.6666666666666665,"[('weight gain', 1)]",-1.361311111111111
Nilotinib,-0.07696923076923076,7.3076923076923075,13,14.461538461538462,"[('pain', 8), ('rash', 3), ('nausea', 2)]",-0.5624674556213017
Nilstat,-0.1333,8.0,1,28.0,[],-1.0664
Nimodipine,0.8074,8.0,1,4.0,"[('fatigue', 1)]",6.4592
Nimotop,0.9186,10.0,1,19.0,[],9.186
Niravam,0.21534999999999999,10.0,2,34.0,"[('anxiety', 1)]",2.1534999999999997
Nitro-Bid,0.54445,10.0,2,29.5,"[('pain', 1)]",5.4445
Nitro-Dur,-0.9009,1.0,1,0.0,"[('pain', 1)]",-0.9009
Nitrofurantoin,-0.31408898071625346,5.019283746556474,363,19.84573002754821,"[('headache', 107), ('pain', 100), ('nausea', 94)]",-1.5765017158815808
