drugName,avg_sentiment,avg_rating,review_count,avg_usefulness,demand,demand_scaled,effectiveness_score,sentiment_per_review,engagement_score,popularity,top_side_effects,sentiment_rating_proxy,sentiment_usefulness,rating_variation_proxy
Insulin aspart / insulin aspart protamine,0.4201,10.0,1,12.0,110.00999999999999,0.01383686227577548,10.0,0.21005,12.0,low,[],0.4201,5.0412,0.07692307692307693
Insulin degludec,0.1714260869565217,6.0,23,15.347826086956522,184.8382608695652,0.019079600338401302,6.0,0.0071427536231884045,353.0,high,"[('nausea', 2), ('dizziness', 2), ('weight gain', 2)]",3.942799999999999,2.631017769376181,1.406914893617021
Insulin detemir,-0.170225,6.5,4,17.0,42.977500000000006,0.00914032335987635,6.5,-0.034045,68.0,medium,[],-0.6809,-2.8938249999999996,0.2222222222222222
Insulin glargine,0.2098028571428571,6.257142857142857,35,16.0,244.9802857142857,0.023293367692508678,6.257142857142857,0.005827857142857142,560.0,high,"[('pain', 4), ('weight gain', 2), ('sweating', 1)]",7.343099999999998,3.3568457142857135,2.0588235294117645
"Insulin inhalation, rapid acting",0.3910875,8.1875,16,30.125,211.35875,0.020937721537368476,8.1875,0.02300514705882353,482.0,high,[],6.2574,11.781510937499998,0.5140562248995983
Insulin isophane,0.2373999999999999,8.5,2,1.5,37.73999999999999,0.00877336520417543,8.5,0.07913333333333329,3.0,low,[],0.4747999999999998,0.35609999999999986,0.8
Insulin isophane / insulin regular,0.8707,10.0,1,0.0,97.07000000000001,0.012930239166511547,10.0,0.43535,0.0,low,[],0.8707,0.0,1.0
Insulin lispro,0.5235333333333333,7.333333333333333,3,11.333333333333334,90.02,0.012436290718264966,7.333333333333333,0.13088333333333332,34.0,medium,[],1.5705999999999998,5.933377777777777,0.24324324324324323
Insulin lispro / insulin lispro protamine,0.25,5.0,1,0.0,40.0,0.008931708962053059,5.0,0.125,0.0,low,[],0.25,0.0,1.0
Insulin regular,0.0,10.0,1,12.0,74.0,0.011313871691185503,10.0,0.0,12.0,low,[],0.0,0.0,0.07692307692307693
Intal Inhaler,0.0055,10.0,2,19.5,62.55,0.010511643360345312,10.0,0.0018333333333333333,39.0,low,"[('pain', 1)]",0.011,0.10725,0.0975609756097561
Interferon alfa-2b,-0.757,1.0,1,3.0,-37.7,0.00348776648988862,1.0,-0.3785,3.0,low,"[('pain', 1)]",-0.757,-2.271,0.25
Interferon beta-1a,0.184365,7.85,40,14.175,291.7865,0.026572780020838533,7.85,0.004496707317073171,567.0,high,"[('headache', 8), ('fever', 3), ('pain', 3)]",7.3746,2.613373875,2.6359143327841843
Interferon beta-1b,0.0572499999999999,8.0,4,12.0,78.725,0.011644922246925232,8.0,0.01144999999999998,48.0,medium,"[('headache', 2), ('vomiting', 1), ('pain', 1)]",0.2289999999999996,0.6869999999999987,0.3076923076923077
Intermezzo,0.56045,9.0,2,29.0,154.04500000000002,0.016922113328050402,9.0,0.18681666666666666,58.0,low,[],1.1209,16.25305,0.06666666666666667
Intron A,-0.757,1.0,1,3.0,-63.7,0.0016661126381991038,1.0,-0.3785,3.0,low,"[('pain', 1)]",-0.757,-2.271,0.25
Intuniv,0.122315625,6.421875,64,69.6875,517.6065625,0.04239454873783439,6.421875,0.0018817788461538462,4460.0,high,"[('anxiety', 7), ('headache', 5), ('rash', 2)]",7.8282,8.5238701171875,0.905393457117595
Invega,0.0170971428571428,5.371428571428571,35,25.057142857142857,247.824,0.023492608580265445,5.371428571428571,0.00047492063492063336,877.0,high,"[('weight gain', 11), ('dizziness', 2), ('pain', 2)]",0.598399999999998,0.4284055510204067,1.343201754385965
Invega Sustenna,-0.0900785714285714,5.642857142857143,14,16.142857142857142,100.27785714285714,0.013154993217279063,5.642857142857143,-0.006005238095238093,226.0,high,"[('pain', 3), ('weight gain', 3), ('dizziness', 2)]",-1.2610999999999994,-1.454125510204081,0.8166666666666667
Invega Trinza,-0.6204,1.0,1,3.0,-49.03999999999999,0.0026932451561132702,1.0,-0.3102,3.0,low,[],-0.6204,-1.8611999999999997,0.25
Invokana,-0.0225563829787234,6.095744680851064,94,39.48936170212766,563.723085106383,0.04562563877754378,6.095744680851064,-0.00023743561030235158,3712.0,high,"[('weight loss', 13), ('pain', 13), ('constipation', 5)]",-2.1203,-0.890737166138524,2.3215974776668418
Iohexol,-0.9171,7.0,1,1.0,-49.71000000000001,0.002646302537627424,7.0,-0.45855,1.0,low,"[('rash', 1), ('pain', 1)]",-0.9171,-0.9171,0.5
Ionamin,0.459275,6.0,4,21.0,125.92750000000001,0.014952099782862709,6.0,0.09185499999999999,84.0,medium,"[('weight loss', 2), ('insomnia', 1), ('dry mouth', 1)]",1.8371,9.644775,0.18181818181818182
Ipratropium,-0.0846,8.6,5,36.0,96.53999999999999,0.012893105453380953,8.6,-0.0141,180.0,medium,"[('pain', 1)]",-0.423,-3.0456,0.13513513513513514
Irbesartan,-0.458775,4.642857142857143,28,56.0,221.1225,0.02162180510638515,4.642857142857143,-0.015819827586206897,1568.0,high,"[('pain', 7), ('dizziness', 4), ('headache', 3)]",-12.845699999999999,-25.691399999999998,0.49122807017543857
Iressa,0.2432666666666666,9.333333333333334,3,19.333333333333332,91.99333333333333,0.012574549574700888,9.333333333333334,0.06081666666666665,58.0,medium,"[('rash', 2)]",0.7297999999999998,4.703155555555554,0.14754098360655737
Iron polysaccharide,-0.2893,9.5,2,5.5,30.07,0.008235977317927023,9.5,-0.09643333333333333,11.0,low,"[('nausea', 1), ('constipation', 1)]",-0.5786,-1.59115,0.3076923076923077
Iron sucrose,-0.2191,7.75,4,15.75,66.59,0.010794700343453992,7.75,-0.04382,63.0,medium,"[('headache', 1), ('vomiting', 1)]",-0.8764,-3.450825,0.23880597014925373
Isentress,-0.16686,8.0,5,5.0,21.314,0.007622500351565739,8.0,-0.02781,25.0,medium,"[('pain', 2), ('headache', 1), ('weakness', 1)]",-0.8343,-0.8343,0.8333333333333334
Isocarboxazid,0.2017499999999999,8.5,2,15.0,70.17499999999998,0.011045878384158101,8.5,0.06724999999999996,30.0,low,"[('weight gain', 2), ('pain', 1)]",0.4034999999999998,3.0262499999999983,0.125
Isoniazid,-0.3371875,5.875,8,16.125,73.53125,0.011281029374147832,5.875,-0.03746527777777778,129.0,medium,"[('pain', 3), ('vomiting', 2), ('nausea', 2)]",-2.6975,-5.437148437499999,0.46715328467153283
Isosorbide dinitrate,-0.00725,5.5,2,14.5,79.275,0.011683457232249433,5.5,-0.002416666666666667,29.0,low,"[('pain', 1)]",-0.0145,-0.10512500000000001,0.12903225806451613
Isosorbide mononitrate,-0.329,5.923076923076923,13,27.153846153846153,96.40769230769232,0.012883835498869397,5.923076923076923,-0.0235,353.0,medium,"[('headache', 9), ('pain', 9), ('dizziness', 2)]",-4.277,-8.933615384615385,0.46174863387978143
Isotretinoin,0.1918768472906404,8.47783251231527,406,19.03448275862069,2133.2566502463055,0.15559282586574064,8.47783251231527,0.0004714418852349887,7728.0,high,"[('pain', 77), ('headache', 13), ('rash', 8)]",77.902,3.65227654153219,20.265060240963855
Isradipine,-0.6115,5.0,1,4.0,-16.150000000000006,0.0049976372785005075,5.0,-0.30575,4.0,low,[],-0.6115,-2.446,0.2
Istalol,-0.5574,10.0,1,14.0,14.259999999999998,0.0071282716488804375,10.0,-0.2787,14.0,low,[],-0.5574,-7.8036,0.06666666666666667
Itraconazole,-0.0414454545454545,8.181818181818182,11,10.363636363636363,117.58272727272728,0.014367434883627711,8.181818181818182,-0.003453787878787875,114.0,medium,"[('pain', 1), ('constipation', 1)]",-0.45589999999999953,-0.42952561983471027,0.9680000000000001
Ivermectin,0.1785214285714285,7.428571428571429,56,15.553571428571429,334.95928571428567,0.029597621227938326,7.428571428571429,0.003131954887218044,871.0,high,"[('pain', 2), ('rash', 1)]",9.997199999999996,2.7766457908163256,3.3829557713052854
Ixekizumab,0.1448,6.166666666666667,12,12.416666666666666,125.31333333333333,0.014909069049250684,6.166666666666667,0.01113846153846154,149.0,medium,"[('pain', 2), ('rash', 1), ('nausea', 1)]",1.7376,1.7979333333333334,0.8944099378881988
Jakafi,0.2771749999999999,7.0,4,7.5,92.71749999999999,0.012625287305377753,7.0,0.05543499999999998,30.0,medium,"[('headache', 1), ('weight gain', 1)]",1.1086999999999996,2.0788124999999993,0.47058823529411764
Jalyn,-0.148275,6.25,4,43.0,111.1725,0.013918311222028908,6.25,-0.029654999999999997,172.0,medium,[],-0.5931,-6.375825,0.09090909090909091
Janumet,-0.0428999999999999,6.066666666666666,15,34.733333333333334,158.17666666666668,0.01721159280871311,6.066666666666666,-0.0026812499999999935,521.0,high,"[('headache', 3), ('pain', 3), ('dizziness', 2)]",-0.6434999999999984,-1.4900599999999964,0.41977611940298504
Januvia,-0.1774806451612903,6.387096774193548,31,60.67741935483871,306.6067741935484,0.027611141927291312,6.387096774193548,-0.005546270161290322,1881.0,high,"[('pain', 10), ('nausea', 3), ('constipation', 2)]",-5.501899999999999,-10.769067533818937,0.5026150627615062
Jardiance,-0.1730533333333333,6.1,30,32.43333333333333,229.56133333333332,0.02221306023120948,6.1,-0.005582365591397849,972.9999999999999,high,"[('pain', 7), ('weight loss', 3), ('dry mouth', 3)]",-5.191599999999999,-5.612696444444443,0.897308075772682
Jencycla,-0.967,1.0,1,8.0,-32.7,0.00383808453829045,1.0,-0.4835,8.0,low,"[('anxiety', 1), ('pain', 1)]",-0.967,-7.736,0.1111111111111111
Jentadueto,-0.023475,5.75,4,4.25,49.1525,0.009572966149652608,5.75,-0.0046949999999999995,17.0,medium,[],-0.0939,-0.09976875,0.7619047619047619
Jolessa,0.1154741379310344,5.637931034482759,58,6.103448275862069,353.75431034482756,0.03091446849758548,5.637931034482759,0.0019571887784921088,354.0,high,"[('weight gain', 13), ('pain', 10), ('headache', 6)]",6.697499999999995,0.7047904280618308,8.16504854368932
Jolivette,-0.1313520833333333,5.395833333333333,48,13.0625,267.98979166666663,0.02490549673649435,5.395833333333333,-0.0026806547619047617,627.0,high,"[('anxiety', 8), ('pain', 6), ('weight gain', 5)]",-6.304899999999999,-1.7157865885416663,3.4133333333333336
Jublia,0.2076913043478261,6.326086956521739,46,10.934782608695652,305.6386956521739,0.02754331485022851,6.326086956521739,0.004418963922294172,503.0,high,"[('pain', 2), ('rash', 1)]",9.5538,2.2710592627599246,3.854280510018215
Juleber,-0.0957499999999999,6.0,2,3.5,53.42500000000001,0.009872312922011973,6.0,-0.031916666666666635,7.0,low,"[('weight gain', 1)]",-0.1914999999999998,-0.3351249999999997,0.4444444444444444
Junel 1 / 20,0.0969166666666666,6.666666666666667,6,0.8333333333333334,70.35833333333332,0.01105872337926617,6.666666666666667,0.013845238095238086,5.0,medium,"[('headache', 2), ('weight gain', 1), ('nausea', 1)]",0.5814999999999996,0.08076388888888883,3.2727272727272725
Junel 1.5 / 30,-0.3986,3.25,4,0.25,7.640000000000001,0.006664450552796415,3.25,-0.07972,1.0,medium,"[('dizziness', 1), ('pain', 1)]",-1.5944,-0.09965,3.2
Junel Fe 1 / 20,-0.1842733727810651,5.384615384615385,169,9.8698224852071,879.3123076923077,0.06773695888813416,5.384615384615385,-0.0010839610163592063,1668.0,high,"[('weight gain', 27), ('pain', 26), ('anxiety', 24)]",-31.1422,-1.8187454780995063,15.547632008709853
Junel Fe 1.5 / 30,0.0315047619047618,5.190476190476191,21,3.142857142857143,137.43619047619046,0.01575844018031866,5.190476190476191,0.0014320346320346273,66.0,high,"[('headache', 4), ('weight gain', 4), ('nausea', 3)]",0.6615999999999977,0.09901496598639423,5.06896551724138
Junel Fe 24,0.3709,7.666666666666667,3,0.6666666666666666,79.42333333333335,0.011693850001018689,7.666666666666667,0.092725,2.0,medium,"[('anxiety', 1), ('diarrhea', 1), ('pain', 1)]",1.1127,0.24726666666666666,1.8000000000000003
Juvederm Voluma XC,-0.1154,7.0,1,0.0,40.46,0.008963938222506027,7.0,-0.0577,0.0,low,[],-0.1154,-0.0,1.0
Kadian,-0.149565,8.4,20,39.0,201.0435,0.020214997887613082,8.4,-0.007122142857142857,780.0,high,"[('pain', 14), ('constipation', 1)]",-2.9913,-5.833035,0.5
Kaletra,0.5095,8.0,1,7.0,116.94999999999999,0.01432310372695722,8.0,0.25475,7.0,low,[],0.5095,3.5664999999999996,0.125
Kapidex,0.107276923076923,8.153846153846153,13,12.923076923076923,150.57384615384615,0.016678911759832975,8.153846153846153,0.0076626373626373576,168.0,medium,"[('pain', 4), ('nausea', 1), ('headache', 1)]",1.3945999999999992,1.3863479289940819,0.9337016574585635
Kapvay,0.2771099999999999,8.6,10,91.8,269.311,0.024998065361467467,8.6,0.025191818181818173,918.0,medium,"[('anxiety', 1)]",2.7710999999999992,25.43869799999999,0.10775862068965518
Kariva,0.0061272727272727,5.795454545454546,44,8.090909090909092,263.79454545454547,0.024611562643375263,5.795454545454546,0.00013616161616161556,356.00000000000006,high,"[('pain', 7), ('weight gain', 6), ('headache', 6)]",0.2695999999999988,0.049575206611570034,4.84
Kava,-0.3277,9.0,2,14.0,37.230000000000004,0.008737632763238445,9.0,-0.10923333333333334,28.0,low,"[('insomnia', 2), ('anxiety', 1)]",-0.6554,-4.5878,0.13333333333333333
Kazano,0.8126,1.0,1,2.0,111.26,0.01392444178787594,1.0,0.4063,2.0,low,[],0.8126,1.6252,0.3333333333333333
Keflex,-0.1306588235294117,7.235294117647059,17,52.23529411764706,216.40470588235294,0.021291259420774,7.235294117647059,-0.00725882352941176,888.0,high,"[('pain', 4), ('nausea', 1), ('dizziness', 1)]",-2.2211999999999987,-6.825002076124563,0.31933701657458563
Kenalog,-0.2274999999999999,9.25,4,21.25,87.75000000000001,0.012277246324290537,9.25,-0.04549999999999998,85.0,medium,"[('pain', 1)]",-0.9099999999999996,-4.834374999999998,0.1797752808988764
Kenalog-10,0.064325,7.5,8,30.125,123.6825,0.014794806979130288,7.5,0.0071472222222222215,241.0,medium,"[('pain', 2), ('fatigue', 1)]",0.5146,1.9377906249999999,0.2570281124497992
Kenalog-40,-0.3419777777777777,8.444444444444445,9,12.11111111111111,76.02444444444444,0.011455711576560643,8.444444444444445,-0.03419777777777777,109.0,medium,"[('pain', 4), ('dizziness', 2), ('fever', 1)]",-3.0777999999999994,-4.14173086419753,0.6864406779661018
Keppra,-0.1989220779220779,6.454545454545454,77,32.81818181818182,454.74415584415584,0.03799018161433088,6.454545454545454,-0.00255028305028305,2527.0,high,"[('headache', 10), ('insomnia', 4), ('anxiety', 4)]",-15.316999999999997,-6.528260920897284,2.2768817204301075
Keppra XR,0.14944,8.6,5,11.2,84.344,0.01203860966971921,8.6,0.024906666666666664,56.0,medium,"[('rash', 1)]",0.7472,1.6737279999999999,0.4098360655737705
Kerydin,0.2223666666666666,5.444444444444445,9,15.333333333333334,140.90333333333334,0.01600136072416759,5.444444444444445,0.02223666666666666,138.0,medium,"[('pain', 1)]",2.0012999999999996,3.409622222222221,0.5510204081632653
Ketamine,-0.6148,5.0,7,17.571428571428573,41.66285714285714,0.00904821473586441,5.0,-0.07685,123.00000000000001,medium,"[('pain', 3)]",-4.3036,-10.802914285714287,0.3769230769230769
Ketoconazole,-0.0700636363636363,5.7272727272727275,11,16.09090909090909,127.17545454545456,0.015039535983034275,5.7272727272727275,-0.005838636363636358,177.0,medium,"[('rash', 1)]",-0.7706999999999993,-1.1273876033057841,0.6436170212765958
Ketoprofen,0.1792571428571428,9.857142857142858,7,11.142857142857142,84.21142857142857,0.012029321236893011,9.857142857142858,0.02240714285714285,78.0,medium,"[('pain', 4), ('headache', 1)]",1.2547999999999997,1.9974367346938768,0.5764705882352942
Ketorolac,-0.3855112359550561,7.651685393258427,89,12.662921348314606,461.7747191011236,0.038482768254200196,7.651685393258427,-0.004283458177278401,1127.0,high,"[('pain', 74), ('headache', 6), ('nausea', 4)]",-34.31049999999999,-4.881698459790429,6.513980263157895
Ketotifen,0.3840666666666667,9.666666666666666,6,18.666666666666668,109.74000000000001,0.013817945101161785,9.666666666666666,0.054866666666666675,112.0,medium,[],2.3044000000000002,7.169244444444446,0.30508474576271183
Keytruda,-0.29485,4.0,4,8.25,12.015,0.006970978845148016,4.0,-0.05897,33.0,medium,"[('fatigue', 1), ('rash', 1), ('pain', 1)]",-1.1794,-2.4325125,0.43243243243243246
Kineret,-0.7096,10.0,1,4.0,-26.960000000000008,0.0042402496578557505,10.0,-0.3548,4.0,low,"[('pain', 1)]",-0.7096,-2.8384,0.2
Kionex,0.1887,6.0,1,17.0,102.87,0.01333660810265767,6.0,0.09435,17.0,low,"[('diarrhea', 1)]",0.1887,3.2079,0.05555555555555555
Klonopin,-0.156698046875,8.703125,256,61.59375,1413.5176953125,0.10516531665550395,8.703125,-0.0006097200267509728,15768.0,high,"[('anxiety', 159), ('pain', 12), ('insomnia', 11)]",-40.1147,-9.65162032470703,4.089865202196705
Klonopin Wafer,0.0459999999999999,10.0,2,15.5,92.6,0.01261705483124031,10.0,0.015333333333333301,31.0,low,[],0.0919999999999998,0.7129999999999985,0.12121212121212122
Klor-Con,-0.3363,9.0,1,49.0,82.37,0.011900304104210165,9.0,-0.16815,49.0,low,[],-0.3363,-16.4787,0.02
KneeRelief,0.8988,10.0,1,5.0,153.88,0.01691055283245314,10.0,0.4494,5.0,low,"[('pain', 1)]",0.8988,4.494,0.16666666666666666
Kombiglyze XR,-0.4232,5.2,5,5.2,33.08,0.008446868783064925,5.2,-0.07053333333333334,26.0,medium,"[('pain', 2), ('diarrhea', 1)]",-2.116,-2.2006400000000004,0.8064516129032258
Krystexxa,-0.65,10.0,1,25.0,6.0,0.006549546232920615,10.0,-0.325,25.0,low,[],-0.65,-16.25,0.038461538461538464
Kybella,-0.969,1.0,1,11.0,-23.89999999999999,0.004454644303477672,1.0,-0.4845,11.0,low,"[('headache', 1)]",-0.969,-10.658999999999999,0.08333333333333333
Kyleena,0.0066188034188034,7.410256410256411,117,2.213675213675214,613.0892307692308,0.049084409138689646,7.410256410256411,5.6091554396638984e-05,259.0,high,"[('pain', 78), ('nausea', 7), ('weight gain', 7)]",0.7743999999999979,0.014651881072393853,36.40691489361702
Kytril,-0.53335,8.5,2,6.5,-20.335,0.004704421071988176,8.5,-0.17778333333333332,13.0,low,"[('vomiting', 2), ('nausea', 1), ('constipation', 1)]",-1.0667,-3.466775,0.26666666666666666
L-Methylfolate Calcium,0.0279,10.0,1,1.0,32.79,0.00842655033625762,10.0,0.01395,1.0,low,[],0.0279,0.0279,0.5
L-methylfolate,0.157908,7.84,50,68.14,414.07079999999996,0.03514045948607531,7.84,0.003096235294117647,3407.0,high,"[('anxiety', 15), ('pain', 6), ('headache', 2)]",7.8953999999999995,10.75985112,0.7231703789412786
Labetalol,-0.9475,7.0,1,69.0,83.25,0.01196196008072889,7.0,-0.47375,69.0,low,[],-0.9475,-65.3775,0.014285714285714285
Lac-Hydrin,0.9719,10.0,1,58.0,227.19,0.022046916058120772,10.0,0.48595,58.0,low,[],0.9719,56.3702,0.01694915254237288
Lacosamide,0.0478511627906976,7.255813953488372,43,32.674418604651166,323.1339534883721,0.02876909576652126,7.255813953488372,0.0010875264270613092,1405.0000000000002,high,"[('dizziness', 8), ('weight gain', 3), ('nausea', 3)]",2.0575999999999968,1.5635089237425612,1.2769337016574585
Lacrisert,0.5904,8.6,5,6.6,144.24,0.016235139635134413,8.6,0.0984,33.0,medium,"[('pain', 2)]",2.952,3.89664,0.6578947368421053
Lactaid,-0.2153999999999999,4.2,5,15.8,37.06000000000002,0.008725721949592783,4.2,-0.03589999999999998,79.0,medium,"[('pain', 2), ('diarrhea', 2), ('vomiting', 1)]",-1.0769999999999995,-3.4033199999999986,0.2976190476190476
Lactase,-0.0426624999999999,4.875,8,9.75,89.23375000000001,0.01238120320515378,4.875,-0.004740277777777767,78.0,medium,"[('pain', 4), ('nausea', 2), ('rash', 1)]",-0.3412999999999992,-0.415959374999999,0.7441860465116279
Lactobacillus acidophilus,0.3328416666666666,8.666666666666666,12,31.5,203.28416666666666,0.02037198708237022,8.666666666666666,0.025603205128205124,378.0,medium,"[('pain', 3), ('diarrhea', 2), ('constipation', 2)]",3.994099999999999,10.484512499999997,0.36923076923076925
Lactulose,0.0521454545454545,9.136363636363637,22,47.86363636363637,220.94181818181818,0.02160914588599972,9.136363636363637,0.002267193675889326,1053.0,high,"[('constipation', 8), ('pain', 7), ('vomiting', 1)]",1.147199999999999,2.4958710743801635,0.45023255813953483
Lagesic,0.7191,8.0,1,0.0,102.91,0.013339410647044882,8.0,0.35955,0.0,low,"[('pain', 1)]",0.7191,0.0,1.0
Lamictal,-0.0152371428571428,8.044897959183674,245,54.13469387755102,1367.7456734693878,0.10195836358280694,8.044897959183674,-6.193960511033658e-05,13263.0,high,"[('anxiety', 42), ('rash', 20), ('headache', 14)]",-3.733099999999986,-0.8248580641399387,4.44366301450992
Lamictal ODT,-0.3578,9.0,2,13.5,37.22,0.00873693212714164,9.0,-0.11926666666666667,27.0,low,"[('headache', 1)]",-0.7156,-4.8303,0.13793103448275862
Lamictal XR,0.17825,8.5,2,11.0,66.825,0.010811165291728876,8.5,0.059416666666666666,22.0,low,"[('constipation', 1)]",0.3565,1.96075,0.16666666666666666
Lamisil,0.0966928571428571,7.761904761904762,42,57.23809523809524,373.1454761904762,0.03227308357264225,7.761904761904762,0.002248671096345514,2404.0,high,"[('headache', 4), ('pain', 4), ('weight loss', 2)]",4.061099999999998,5.534514965986392,0.7211774325429272
Lamisil AT,0.6036,1.0,1,6.0,120.36,0.01456202063596727,1.0,0.3018,6.0,low,[],0.6036,3.6216,0.14285714285714285
Lamivudine,0.8093,7.0,1,2.0,91.93,0.012570112212754465,7.0,0.40465,2.0,low,"[('nausea', 1)]",0.8093,1.6186,0.3333333333333333
Lamivudine / zidovudine,0.8904,10.0,1,6.0,148.04,0.0165013813519198,10.0,0.4452,6.0,low,[],0.8904,5.3424,0.14285714285714285
Lamotrigine,-0.0612540358744394,8.145739910313901,446,40.908071748878925,2351.690739910314,0.17089710666484578,8.145739910313901,-0.00013703363730299643,18245.0,high,"[('anxiety', 90), ('rash', 47), ('headache', 26)]",-27.319299999999973,-2.5057844944599705,10.642341233748862
Lanacane,0.53635,9.0,2,4.5,93.63499999999999,0.012689570667259488,9.0,0.17878333333333332,9.0,low,[],1.0727,2.413575,0.36363636363636365
Lanoxicaps,0.7215,10.0,1,46.0,178.15,0.01861099663939562,10.0,0.36075,46.0,low,[],0.7215,33.189,0.02127659574468085
Lansoprazole,-0.2952217391304347,7.521739130434782,23,26.39130434782609,164.2604347826087,0.01763784356337433,7.521739130434782,-0.012300905797101446,607.0000000000001,high,"[('pain', 7), ('diarrhea', 2), ('headache', 1)]",-6.790099999999998,-7.791286767485821,0.8396825396825396
Lantus,0.2428642857142857,7.285714285714286,14,27.285714285714285,192.85785714285714,0.01964148220148735,7.285714285714286,0.01619095238095238,382.0,high,"[('weight gain', 2), ('sweating', 1)]",3.4000999999999997,6.626725510204081,0.494949494949495
Lantus Solostar,0.346075,6.5,4,15.5,123.6075,0.01478955220840426,6.5,0.069215,62.0,medium,"[('pain', 1)]",1.3843,5.3641625,0.24242424242424243
Lariam,-0.3932,4.0,3,8.0,18.68,0.007437952803667655,4.0,-0.0983,24.0,medium,[],-1.1796,-3.1456,0.3333333333333333
Larin 24 Fe,-0.9066,1.0,1,2.0,-77.66,0.0006880246470611952,1.0,-0.4533,2.0,low,"[('fatigue', 1), ('weight gain', 1)]",-0.9066,-1.8132,0.3333333333333333
Larin Fe 1 / 20,-0.2151666666666666,3.3333333333333335,3,4.0,31.48333333333334,0.008335000552941943,3.3333333333333335,-0.05379166666666665,12.0,medium,"[('nausea', 1), ('weight gain', 1)]",-0.6454999999999997,-0.8606666666666664,0.6
Larissia,-0.1803,4.0,1,1.0,28.970000000000002,0.008158907347278622,4.0,-0.09015,1.0,low,"[('nausea', 1)]",-0.1803,-0.1803,0.5
Lasix,-0.1929545454545454,6.7272727272727275,11,80.63636363636364,196.97727272727275,0.01993010332710506,6.7272727272727275,-0.01607954545454545,887.0,medium,"[('headache', 3), ('pain', 2), ('nausea', 1)]",-2.1224999999999996,-15.55915289256198,0.13474387527839643
Lastacaft,0.3735199999999999,7.2,10,17.2,134.75199999999998,0.015570376106487097,7.2,0.033956363636363625,172.0,medium,[],3.735199999999999,6.424543999999998,0.5494505494505495
Latanoprost,-0.4312111111111111,5.111111111111111,9,19.77777777777778,72.43444444444444,0.011204183217808129,5.111111111111111,-0.04312111111111111,178.0,medium,"[('pain', 3), ('sweating', 1), ('blurred vision', 1)]",-3.8809,-8.528397530864197,0.43315508021390375
Latisse,-0.2969,5.0,1,2.0,-13.690000000000001,0.005169993758314208,5.0,-0.14845,2.0,low,[],-0.2969,-0.5938,0.3333333333333333
Latuda,-0.0172759336099585,7.012448132780083,241,44.03319502074689,1296.338796680498,0.09695534003897618,7.012448132780083,-7.138815541305165e-05,10612.0,high,"[('anxiety', 46), ('weight gain', 26), ('nausea', 24)]",-4.163499999999999,-0.7607145538127784,5.351607850363955
Leader Nicotine Polacrilex,-0.3604,2.0,1,3.0,-11.04,0.005355662323967178,2.0,-0.1802,3.0,low,[],-0.3604,-1.0812,0.25
Lecithin,0.2283,9.666666666666666,3,43.333333333333336,164.49666666666667,0.017654394821893026,9.666666666666666,0.057075,130.0,medium,"[('constipation', 1)]",0.6849000000000001,9.893,0.06766917293233082
Ledipasvir / sofosbuvir,0.1581900763358778,8.740458015267176,131,29.65648854961832,740.1319847328244,0.05798548306511364,8.740458015267176,0.0011984096692111955,3885.0,high,"[('headache', 35), ('fatigue', 28), ('insomnia', 16)]",20.722899999999992,4.691362187518208,4.273157370517929
Leflunomide,-0.279776,7.28,25,70.32,239.6624,0.022920777423498167,7.28,-0.010760615384615386,1757.9999999999998,high,"[('pain', 14), ('headache', 3), ('nausea', 3)]",-6.994400000000001,-19.67384832,0.35053280987100394
Lemtrada,0.34185,10.0,2,50.0,189.185,0.01938414857221846,10.0,0.11395,100.0,low,"[('headache', 1), ('rash', 1), ('fever', 1)]",0.6837,17.0925,0.0392156862745098
Lenalidomide,0.2320666666666666,5.666666666666667,3,26.666666666666668,96.53999999999999,0.012893105453380953,5.666666666666667,0.05801666666666665,80.0,medium,"[('pain', 1)]",0.6961999999999997,6.188444444444443,0.10843373493975904
Lescol,-0.9782,9.0,1,25.0,-19.819999999999993,0.004740503830973564,9.0,-0.4891,25.0,low,"[('pain', 1), ('weakness', 1)]",-0.9782,-24.455,0.038461538461538464
Lesinurad,-0.8027,10.0,1,3.0,-56.269999999999996,0.002186685258124224,10.0,-0.40135,3.0,low,[],-0.8027,-2.4081,0.25
Lessina,-0.3805857142857142,5.571428571428571,7,3.5714285714285716,53.08428571428573,0.009848441249285163,5.571428571428571,-0.047573214285714274,25.0,medium,"[('headache', 2), ('weight gain', 1)]",-2.6640999999999995,-1.3592346938775508,1.53125
Letairis,0.4683166666666666,8.166666666666666,6,21.333333333333332,137.49833333333333,0.015762794133205943,8.166666666666666,0.06690238095238095,128.0,medium,[],2.8099,9.990755555555554,0.26865671641791045
Letrozole,-0.3174266666666667,6.466666666666667,45,82.5111111111111,399.27955555555553,0.034104131508632875,6.466666666666667,-0.006900579710144928,3712.9999999999995,high,"[('pain', 30), ('weight gain', 8), ('fatigue', 5)]",-14.2842,-26.191226962962965,0.538850452368281
Leukeran,-0.2588,8.0,2,33.0,58.120000000000005,0.01020126156946129,8.0,-0.08626666666666666,66.0,low,[],-0.5176,-8.5404,0.058823529411764705
Leuprolide,-0.2200345794392523,6.607476635514018,107,33.822429906542055,619.6414018691589,0.04954347789719398,6.607476635514018,-0.002037357217030114,3619.0,high,"[('pain', 53), ('headache', 12), ('weight gain', 11)]",-23.543699999999998,-7.442104140099571,3.0727321524422972
