drugName,avg_sentiment,avg_rating,review_count,avg_usefulness,demand,demand_scaled,effectiveness_score,sentiment_per_review,engagement_score,popularity,top_side_effects,sentiment_rating_proxy,sentiment_usefulness,rating_variation_proxy,insights,actions
Ketorolac,-0.3855112359550561,7.651685393258427,89,12.662921348314606,461.7747191011236,0.0384827682542001,7.651685393258427,-0.0042834581772784,1127.0,high,"[('pain', 74), ('headache', 6), ('nausea', 4)]",-34.31049999999999,-4.881698459790429,6.513980263157895,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Ketotifen,0.3840666666666667,9.666666666666666,6,18.666666666666668,109.74,0.0138179451011617,9.666666666666666,0.0548666666666666,112.0,medium,[],2.3044,7.169244444444446,0.3050847457627118,[],[]
Keytruda,-0.29485,4.0,4,8.25,12.015,0.006970978845148,4.0,-0.05897,33.0,medium,"[('fatigue', 1), ('rash', 1), ('pain', 1)]",-1.1794,-2.4325125,0.4324324324324324,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Kineret,-0.7096,10.0,1,4.0,-26.960000000000008,0.0042402496578557,10.0,-0.3548,4.0,low,"[('pain', 1)]",-0.7096,-2.8384,0.2,['Negative patient sentiment detected'],['Investigate patient complaints']
Kionex,0.1887,6.0,1,17.0,102.87,0.0133366081026576,6.0,0.09435,17.0,low,"[('diarrhea', 1)]",0.1887,3.2079,0.0555555555555555,[],[]
Klonopin,-0.156698046875,8.703125,256,61.59375,1413.5176953125,0.1051653166555039,8.703125,-0.0006097200267509,15768.0,high,"[('anxiety', 159), ('pain', 12), ('insomnia', 11)]",-40.1147,-9.65162032470703,4.089865202196705,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Klonopin Wafer,0.0459999999999999,10.0,2,15.5,92.6,0.0126170548312403,10.0,0.0153333333333333,31.0,low,[],0.0919999999999998,0.7129999999999985,0.1212121212121212,[],[]
Klor-Con,-0.3363,9.0,1,49.0,82.37,0.0119003041042101,9.0,-0.16815,49.0,low,[],-0.3363,-16.4787,0.02,['Negative patient sentiment detected'],['Investigate patient complaints']
KneeRelief,0.8988,10.0,1,5.0,153.88,0.0169105528324531,10.0,0.4494,5.0,low,"[('pain', 1)]",0.8988,4.494,0.1666666666666666,[],[]
Kombiglyze XR,-0.4232,5.2,5,5.2,33.08,0.0084468687830649,5.2,-0.0705333333333333,26.0,medium,"[('pain', 2), ('diarrhea', 1)]",-2.116,-2.2006400000000004,0.8064516129032258,['Negative patient sentiment detected'],['Investigate patient complaints']
Krystexxa,-0.65,10.0,1,25.0,6.0,0.0065495462329206,10.0,-0.325,25.0,low,[],-0.65,-16.25,0.0384615384615384,['Negative patient sentiment detected'],['Investigate patient complaints']
Kybella,-0.969,1.0,1,11.0,-23.89999999999999,0.0044546443034776,1.0,-0.4845,11.0,low,"[('headache', 1)]",-0.969,-10.659,0.0833333333333333,['Negative patient sentiment detected'],['Investigate patient complaints']
Kyleena,0.0066188034188034,7.410256410256411,117,2.213675213675214,613.0892307692308,0.0490844091386896,7.410256410256411,5.6091554396638984e-05,259.0,high,"[('pain', 78), ('nausea', 7), ('weight gain', 7)]",0.7743999999999979,0.0146518810723938,36.40691489361702,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Kytril,-0.53335,8.5,2,6.5,-20.335,0.0047044210719881,8.5,-0.1777833333333333,13.0,low,"[('vomiting', 2), ('nausea', 1), ('constipation', 1)]",-1.0667,-3.466775,0.2666666666666666,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
L-Methylfolate Calcium,0.0279,10.0,1,1.0,32.79,0.0084265503362576,10.0,0.01395,1.0,low,[],0.0279,0.0279,0.5,['Underrated drug opportunity'],['Increase marketing efforts']
L-methylfolate,0.157908,7.84,50,68.14,414.0708,0.0351404594860753,7.84,0.0030962352941176,3407.0,high,"[('anxiety', 15), ('pain', 6), ('headache', 2)]",7.8954,10.75985112,0.7231703789412786,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Labetalol,-0.9475,7.0,1,69.0,83.25,0.0119619600807288,7.0,-0.47375,69.0,low,[],-0.9475,-65.3775,0.0142857142857142,['Negative patient sentiment detected'],['Investigate patient complaints']
Lac-Hydrin,0.9719,10.0,1,58.0,227.19,0.0220469160581207,10.0,0.48595,58.0,low,[],0.9719,56.3702,0.0169491525423728,['High market demand'],['Increase production and distribution']
Lacosamide,0.0478511627906976,7.255813953488372,43,32.674418604651166,323.1339534883721,0.0287690957665212,7.255813953488372,0.0010875264270613,1405.0000000000002,high,"[('dizziness', 8), ('weight gain', 3), ('nausea', 3)]",2.0575999999999968,1.5635089237425612,1.2769337016574585,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Lacrisert,0.5904,8.6,5,6.6,144.24,0.0162351396351344,8.6,0.0984,33.0,medium,"[('pain', 2)]",2.952,3.89664,0.6578947368421053,[],[]
Lactaid,-0.2153999999999999,4.2,5,15.8,37.06000000000002,0.0087257219495927,4.2,-0.0358999999999999,79.0,medium,"[('pain', 2), ('diarrhea', 2), ('vomiting', 1)]",-1.0769999999999995,-3.4033199999999986,0.2976190476190476,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Lactase,-0.0426624999999999,4.875,8,9.75,89.23375000000001,0.0123812032051537,4.875,-0.0047402777777777,78.0,medium,"[('pain', 4), ('nausea', 2), ('rash', 1)]",-0.3412999999999992,-0.415959374999999,0.7441860465116279,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Lactobacillus acidophilus,0.3328416666666666,8.666666666666666,12,31.5,203.28416666666664,0.0203719870823702,8.666666666666666,0.0256032051282051,378.0,medium,"[('pain', 3), ('diarrhea', 2), ('constipation', 2)]",3.994099999999999,10.484512499999996,0.3692307692307692,['Multiple side effects reported'],['Review drug safety profile']
Lactulose,0.0521454545454545,9.136363636363637,22,47.86363636363637,220.94181818181815,0.0216091458859997,9.136363636363637,0.0022671936758893,1053.0,high,"[('constipation', 8), ('pain', 7), ('vomiting', 1)]",1.147199999999999,2.4958710743801635,0.4502325581395348,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Lagesic,0.7191,8.0,1,0.0,102.91,0.0133394106470448,8.0,0.35955,0.0,low,"[('pain', 1)]",0.7191,0.0,1.0,[],[]
Lamictal,-0.0152371428571428,8.044897959183674,245,54.13469387755102,1367.7456734693878,0.1019583635828069,8.044897959183674,-6.193960511033658e-05,13263.0,high,"[('anxiety', 42), ('rash', 20), ('headache', 14)]",-3.733099999999986,-0.8248580641399387,4.44366301450992,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Lamictal ODT,-0.3578,9.0,2,13.5,37.22,0.0087369321271416,9.0,-0.1192666666666666,27.0,low,"[('headache', 1)]",-0.7156,-4.8303,0.1379310344827586,['Negative patient sentiment detected'],['Investigate patient complaints']
Lamictal XR,0.17825,8.5,2,11.0,66.825,0.0108111652917288,8.5,0.0594166666666666,22.0,low,"[('constipation', 1)]",0.3565,1.96075,0.1666666666666666,[],[]
Lamisil,0.0966928571428571,7.761904761904762,42,57.23809523809524,373.1454761904762,0.0322730835726422,7.761904761904762,0.0022486710963455,2404.0,high,"[('headache', 4), ('pain', 4), ('weight loss', 2)]",4.061099999999998,5.534514965986392,0.7211774325429272,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Lamisil AT,0.6036,1.0,1,6.0,120.36,0.0145620206359672,1.0,0.3018,6.0,low,[],0.6036,3.6216,0.1428571428571428,[],[]
Lamivudine,0.8093,7.0,1,2.0,91.93,0.0125701122127544,7.0,0.40465,2.0,low,"[('nausea', 1)]",0.8093,1.6186,0.3333333333333333,[],[]
Lamivudine / zidovudine,0.8904,10.0,1,6.0,148.04,0.0165013813519198,10.0,0.4452,6.0,low,[],0.8904,5.3424,0.1428571428571428,[],[]
Lamotrigine,-0.0612540358744394,8.145739910313901,446,40.908071748878925,2351.690739910314,0.1708971066648457,8.145739910313901,-0.0001370336373029,18245.0,high,"[('anxiety', 90), ('rash', 47), ('headache', 26)]",-27.319299999999973,-2.5057844944599705,10.642341233748862,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Lanacane,0.53635,9.0,2,4.5,93.635,0.0126895706672594,9.0,0.1787833333333333,9.0,low,[],1.0727,2.413575,0.3636363636363636,[],[]
Lanoxicaps,0.7215,10.0,1,46.0,178.15,0.0186109966393956,10.0,0.36075,46.0,low,[],0.7215,33.189,0.0212765957446808,[],[]
Lansoprazole,-0.2952217391304347,7.521739130434782,23,26.39130434782609,164.2604347826087,0.0176378435633743,7.521739130434782,-0.0123009057971014,607.0000000000001,high,"[('pain', 7), ('diarrhea', 2), ('headache', 1)]",-6.790099999999998,-7.791286767485821,0.8396825396825396,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Lantus,0.2428642857142857,7.285714285714286,14,27.285714285714285,192.8578571428571,0.0196414822014873,7.285714285714286,0.0161909523809523,382.0,high,"[('weight gain', 2), ('sweating', 1)]",3.4000999999999997,6.626725510204081,0.494949494949495,[],[]
Lantus Solostar,0.346075,6.5,4,15.5,123.6075,0.0147895522084042,6.5,0.069215,62.0,medium,"[('pain', 1)]",1.3843,5.3641625,0.2424242424242424,[],[]
Lariam,-0.3932,4.0,3,8.0,18.68,0.0074379528036676,4.0,-0.0983,24.0,medium,[],-1.1796,-3.1456,0.3333333333333333,['Negative patient sentiment detected'],['Investigate patient complaints']
Larin 24 Fe,-0.9066,1.0,1,2.0,-77.66,0.0006880246470611,1.0,-0.4533,2.0,low,"[('fatigue', 1), ('weight gain', 1)]",-0.9066,-1.8132,0.3333333333333333,['Negative patient sentiment detected'],['Investigate patient complaints']
Larin Fe 1 / 20,-0.2151666666666666,3.3333333333333335,3,4.0,31.48333333333334,0.0083350005529419,3.3333333333333335,-0.0537916666666666,12.0,medium,"[('nausea', 1), ('weight gain', 1)]",-0.6454999999999997,-0.8606666666666664,0.6,['Negative patient sentiment detected'],['Investigate patient complaints']
Larissia,-0.1803,4.0,1,1.0,28.97,0.0081589073472786,4.0,-0.09015,1.0,low,"[('nausea', 1)]",-0.1803,-0.1803,0.5,['Negative patient sentiment detected'],['Investigate patient complaints']
Lasix,-0.1929545454545454,6.7272727272727275,11,80.63636363636364,196.97727272727275,0.019930103327105,6.7272727272727275,-0.0160795454545454,887.0,medium,"[('headache', 3), ('pain', 2), ('nausea', 1)]",-2.1224999999999996,-15.55915289256198,0.1347438752783964,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Lastacaft,0.3735199999999999,7.2,10,17.2,134.75199999999998,0.015570376106487,7.2,0.0339563636363636,172.0,medium,[],3.735199999999999,6.424543999999998,0.5494505494505495,[],[]
Latanoprost,-0.4312111111111111,5.111111111111111,9,19.77777777777778,72.43444444444444,0.0112041832178081,5.111111111111111,-0.0431211111111111,178.0,medium,"[('pain', 3), ('sweating', 1), ('blurred vision', 1)]",-3.8809,-8.528397530864197,0.4331550802139037,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Latisse,-0.2969,5.0,1,2.0,-13.69,0.0051699937583142,5.0,-0.14845,2.0,low,[],-0.2969,-0.5938,0.3333333333333333,['Negative patient sentiment detected'],['Investigate patient complaints']
Latuda,-0.0172759336099585,7.012448132780083,241,44.03319502074689,1296.338796680498,0.0969553400389761,7.012448132780083,-7.138815541305165e-05,10612.0,high,"[('anxiety', 46), ('weight gain', 26), ('nausea', 24)]",-4.163499999999999,-0.7607145538127784,5.351607850363955,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Leader Nicotine Polacrilex,-0.3604,2.0,1,3.0,-11.04,0.0053556623239671,2.0,-0.1802,3.0,low,[],-0.3604,-1.0812,0.25,['Negative patient sentiment detected'],['Investigate patient complaints']
Lecithin,0.2283,9.666666666666666,3,43.333333333333336,164.49666666666667,0.017654394821893,9.666666666666666,0.057075,130.0,medium,"[('constipation', 1)]",0.6849000000000001,9.893,0.0676691729323308,[],[]
Ledipasvir / sofosbuvir,0.1581900763358778,8.740458015267176,131,29.65648854961832,740.1319847328244,0.0579854830651136,8.740458015267176,0.0011984096692111,3885.0,high,"[('headache', 35), ('fatigue', 28), ('insomnia', 16)]",20.722899999999992,4.691362187518208,4.273157370517929,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Leflunomide,-0.279776,7.28,25,70.32,239.6624,0.0229207774234981,7.28,-0.0107606153846153,1757.9999999999998,high,"[('pain', 14), ('headache', 3), ('nausea', 3)]",-6.994400000000001,-19.67384832,0.3505328098710039,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Lemtrada,0.34185,10.0,2,50.0,189.185,0.0193841485722184,10.0,0.11395,100.0,low,"[('headache', 1), ('rash', 1), ('fever', 1)]",0.6837,17.0925,0.0392156862745098,['Multiple side effects reported'],['Review drug safety profile']
Lenalidomide,0.2320666666666666,5.666666666666667,3,26.666666666666668,96.54,0.0128931054533809,5.666666666666667,0.0580166666666666,80.0,medium,"[('pain', 1)]",0.6961999999999997,6.188444444444443,0.108433734939759,[],[]
Lescol,-0.9782,9.0,1,25.0,-19.819999999999993,0.0047405038309735,9.0,-0.4891,25.0,low,"[('pain', 1), ('weakness', 1)]",-0.9782,-24.455,0.0384615384615384,['Negative patient sentiment detected'],['Investigate patient complaints']
Lesinurad,-0.8027,10.0,1,3.0,-56.27,0.0021866852581242,10.0,-0.40135,3.0,low,[],-0.8027,-2.4081,0.25,['Negative patient sentiment detected'],['Investigate patient complaints']
Lessina,-0.3805857142857142,5.571428571428571,7,3.5714285714285716,53.08428571428573,0.0098484412492851,5.571428571428571,-0.0475732142857142,25.0,medium,"[('headache', 2), ('weight gain', 1)]",-2.6640999999999995,-1.3592346938775508,1.53125,['Negative patient sentiment detected'],['Investigate patient complaints']
Letairis,0.4683166666666666,8.166666666666666,6,21.333333333333332,137.4983333333333,0.0157627941332059,8.166666666666666,0.0669023809523809,128.0,medium,[],2.8099,9.990755555555554,0.2686567164179104,[],[]
Letrozole,-0.3174266666666667,6.466666666666667,45,82.5111111111111,399.27955555555553,0.0341041315086328,6.466666666666667,-0.0069005797101449,3712.999999999999,high,"[('pain', 30), ('weight gain', 8), ('fatigue', 5)]",-14.2842,-26.191226962962965,0.538850452368281,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Leukeran,-0.2588,8.0,2,33.0,58.120000000000005,0.0102012615694612,8.0,-0.0862666666666666,66.0,low,[],-0.5176,-8.5404,0.0588235294117647,['Negative patient sentiment detected'],['Investigate patient complaints']
Leuprolide,-0.2200345794392523,6.607476635514018,107,33.822429906542055,619.6414018691589,0.0495434778971939,6.607476635514018,-0.0020373572170301,3619.0,high,"[('pain', 53), ('headache', 12), ('weight gain', 11)]",-23.5437,-7.442104140099571,3.0727321524422972,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Leustatin,0.2732,10.0,1,15.0,80.32,0.0117566737043654,10.0,0.1366,15.0,low,"[('nausea', 1)]",0.2732,4.098,0.0625,[],[]
Levalbuterol,0.86614,9.6,5,11.4,164.41400000000002,0.0176486028968261,9.6,0.1443566666666666,57.0,medium,[],4.3307,9.873996,0.4032258064516129,[],[]
Levaquin,-0.39782734375,5.1875,128,33.0,686.217265625,0.0542080232295164,5.1875,-0.0030839328972868,4224.0,high,"[('pain', 42), ('fever', 14), ('headache', 10)]",-50.9219,-13.12830234375,3.764705882352941,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Levemir,0.0467875,6.875,8,18.0,93.67875,0.012692635950183,6.875,0.0051986111111111,144.0,medium,"[('weight loss', 1), ('pain', 1)]",0.3743,0.842175,0.4210526315789473,[],[]
Levetiracetam,-0.1391100840336134,6.487394957983193,119,26.714285714285715,645.51756302521,0.0513564551524578,6.487394957983193,-0.0011592507002801,3179.0,high,"[('anxiety', 11), ('headache', 9), ('fatigue', 6)]",-16.554099999999995,-3.716226530612244,4.293814432989691,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Levitra,0.2231395833333333,7.979166666666667,48,57.625,388.56395833333335,0.033353358087363,7.979166666666667,0.004553869047619,2766.0,high,"[('headache', 15), ('pain', 3), ('nausea', 1)]",10.7107,12.858418489583332,0.8187633262260128,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Levlen,0.0330818181818181,6.181818181818182,11,9.181818181818182,122.67181818181815,0.0147239949627101,6.181818181818182,0.0027568181818181,101.0,medium,"[('pain', 3), ('headache', 1), ('nausea', 1)]",0.3638999999999991,0.3037512396694207,1.0803571428571428,['Multiple side effects reported'],['Review drug safety profile']
Levo-T,0.6652,8.0,1,1.0,109.52,0.0138025311070321,8.0,0.3326,1.0,low,[],0.6652,0.6652,0.5,[],[]
Levocetirizine,0.0135870129870129,6.64935064935065,77,18.064935064935064,459.48857142857145,0.0383225924959988,6.64935064935065,0.0001741924741924,1391.0,high,"[('fatigue', 6), ('headache', 6), ('pain', 6)]",1.0461999999999931,0.2454485073368174,4.0388283378746594,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Levofloxacin,-0.2995807692307692,5.274038461538462,208,23.076923076923077,1085.1957692307692,0.0821618973770075,5.274038461538462,-0.0014334008097165,4800.0,high,"[('pain', 71), ('headache', 19), ('fever', 14)]",-62.3128,-6.913402366863905,8.638977635782748,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Levomilnacipran,-0.2641253012048192,4.867469879518072,83,32.51807228915663,493.62361445783137,0.0407142168272233,4.867469879518072,-0.0031443488238668,2699.0,high,"[('anxiety', 27), ('sweating', 16), ('pain', 15)]",-21.922399999999993,-8.588845637973579,2.47627606038821,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Levonorgestrel,-0.0660312742675608,7.471937875044123,2833,10.43381574302859,14185.264504059302,1.0,7.471937875044123,-2.329967334776316e-05,29558.999999999996,high,"[('pain', 1310), ('nausea', 202), ('headache', 196)]",-187.06659999999977,-0.6889581489851145,247.77380217337617,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Levora,-0.0236749999999999,6.423913043478261,92,7.228260869565218,519.0890217391304,0.0424984151833318,6.423913043478261,-0.0002545698924731,665.0,high,"[('pain', 15), ('weight gain', 14), ('anxiety', 10)]",-2.178099999999991,-0.1711290760869558,11.180977542932627,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Levorphanol,-0.9123,10.0,3,41.0,54.77,0.009966548477032,10.0,-0.228075,123.0,medium,"[('pain', 3)]",-2.7369,-37.4043,0.0714285714285714,['Negative patient sentiment detected'],['Investigate patient complaints']
Levothroid,-0.7271,7.25,4,49.75,55.790000000000006,0.010038013358906,7.25,-0.14542,199.0,medium,"[('pain', 2)]",-2.9084,-36.173224999999995,0.0788177339901477,['Negative patient sentiment detected'],['Investigate patient complaints']
Levothyroxine,-0.0608888268156424,6.837988826815643,179,51.93296089385475,1032.7770391061454,0.0784892519296154,6.837988826815643,-0.0003382712600869,9296.0,high,"[('fatigue', 21), ('pain', 19), ('anxiety', 15)]",-10.89909999999999,-3.1621370618894513,3.381635883905014,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Levoxyl,-0.1366545454545454,7.454545454545454,11,48.0,166.33454545454546,0.0177831632439267,7.454545454545454,-0.0113878787878787,528.0,medium,"[('anxiety', 2), ('weight loss', 1), ('pain', 1)]",-1.5031999999999992,-6.559418181818179,0.2244897959183673,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Levsin,-0.4953499999999999,5.666666666666667,6,30.166666666666668,62.798333333333346,0.0105290424900826,5.666666666666667,-0.0707642857142857,181.0,medium,"[('pain', 4), ('headache', 1)]",-2.9720999999999993,-14.943058333333331,0.1925133689839572,['Negative patient sentiment detected'],['Investigate patient complaints']
Levsin SL,-0.2542,9.666666666666666,3,39.333333333333336,76.24666666666667,0.0114712812676007,9.666666666666666,-0.06355,118.0,medium,"[('diarrhea', 1), ('pain', 1)]",-0.7626,-9.998533333333333,0.0743801652892562,['Negative patient sentiment detected'],['Investigate patient complaints']
Lexapro,-0.0891303387334315,7.972017673048601,679,51.565537555228275,3510.2180412371135,0.2520677113090544,7.972017673048601,-0.0001310740275491,35013.0,high,"[('anxiety', 451), ('nausea', 65), ('headache', 55)]",-60.51949999999999,-4.596053829268979,12.917208338002917,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Lexiscan,-0.3528,6.75,4,31.75,90.22,0.012450303440201,6.75,-0.07056,127.0,medium,"[('nausea', 2), ('headache', 1)]",-1.4112,-11.2014,0.1221374045801526,['Negative patient sentiment detected'],['Investigate patient complaints']
Lialda,-0.0934690476190476,7.571428571428571,42,22.452380952380953,261.55785714285713,0.0244548521865284,7.571428571428571,-0.0021736987818383,943.0,high,"[('pain', 10), ('diarrhea', 7), ('headache', 6)]",-3.925699999999999,-2.0986026643990927,1.7908629441624366,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Librax,-0.4062083333333333,9.166666666666666,12,47.833333333333336,141.04583333333335,0.016011344788547,9.166666666666666,-0.0312467948717948,574.0,medium,"[('pain', 9), ('vomiting', 3), ('diarrhea', 3)]",-4.874499999999999,-19.43029861111111,0.2457337883959044,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Librium,0.1966755102040816,9.183673469387756,49,52.6530612244898,400.97367346938773,0.0342228275249001,9.183673469387756,0.0039335102040816,2580.0,high,"[('anxiety', 15), ('sweating', 4), ('nausea', 2)]",9.637099999999998,10.355567680133277,0.9132750095093192,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Lidex,0.2402666666666666,7.0,3,35.333333333333336,140.69333333333333,0.0159866473661347,7.0,0.0600666666666666,106.0,medium,"[('rash', 1)]",0.7207999999999998,8.48942222222222,0.0825688073394495,[],[]
Lidocaine,-0.2881073529411764,4.779411764705882,68,22.647058823529413,374.4833823529412,0.0323668221077981,4.779411764705882,-0.0041754688832054,1540.0,high,"[('pain', 44), ('blurred vision', 1), ('rash', 1)]",-19.591299999999997,-6.524784169550172,2.8756218905472637,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Lidocaine / prilocaine,0.5064,9.0,4,10.5,108.64,0.0137408751305133,9.0,0.10128,42.0,medium,"[('pain', 2)]",2.0256,5.3172,0.3478260869565217,[],[]
Lidocaine Viscous,-0.0184999999999999,5.666666666666667,3,6.666666666666667,74.48333333333335,0.0113477357691976,5.666666666666667,-0.0046249999999999,20.0,medium,"[('pain', 2)]",-0.0554999999999996,-0.1233333333333326,0.3913043478260869,['Negative patient sentiment detected'],['Investigate patient complaints']
Lidoderm,-0.1651944444444444,5.555555555555555,18,38.55555555555556,154.59166666666667,0.016960414768009,5.555555555555555,-0.0086944444444444,694.0,high,"[('pain', 12), ('sweating', 1)]",-2.973499999999999,-6.369163580246912,0.4550561797752809,['Negative patient sentiment detected'],['Investigate patient complaints']
Lifitegrast,0.143527659574468,5.957446808510638,47,13.851063829787234,311.05489361702126,0.0279227932303891,5.957446808510638,0.002990159574468,651.0,high,"[('headache', 5), ('blurred vision', 2), ('pain', 2)]",6.7457999999999965,1.9880107741059292,3.164756446991404,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Liletta,-0.1259860606060606,6.042424242424242,165,3.418181818181818,857.2377575757577,0.0661903362248985,6.042424242424242,-0.0007589521723256,564.0,high,"[('pain', 109), ('weight gain', 17), ('anxiety', 5)]",-20.7877,-0.4306432617079889,37.34567901234568,"['Negative patient sentiment detected', 'Multiple side effects reported', 'High market demand']","['Investigate patient complaints', 'Review drug safety profile', 'Increase production and distribution']"
Lillow,0.0387,5.0,1,0.0,11.87,0.0069608196217443,5.0,0.01935,0.0,low,[],0.0387,0.0,1.0,['Underrated drug opportunity'],['Increase marketing efforts']
Limbitrol,-0.128,9.0,1,20.0,68.2,0.0109075027550393,9.0,-0.064,20.0,low,[],-0.128,-2.56,0.0476190476190476,['Negative patient sentiment detected'],['Investigate patient complaints']
Limbitrol DS,-0.6661,9.5,2,13.0,4.390000000000001,0.0064367438213352,9.5,-0.2220333333333333,26.0,low,"[('anxiety', 1)]",-1.3322,-8.6593,0.1428571428571428,['Negative patient sentiment detected'],['Investigate patient complaints']
Limbrel,-0.20264,6.0,5,17.6,54.93600000000001,0.009978179036239,6.0,-0.0337733333333333,88.0,medium,"[('fever', 2), ('pain', 2), ('nausea', 1)]",-1.0132,-3.566464,0.2688172043010752,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Limbrel 500,-0.6124,8.0,1,11.0,-16.24000000000001,0.0049913315536292,8.0,-0.3062,11.0,low,"[('pain', 1)]",-0.6124,-6.736400000000001,0.0833333333333333,['Negative patient sentiment detected'],['Investigate patient complaints']
Linaclotide,0.0578333333333333,7.1976744186046515,258,39.236434108527135,1397.2562015503877,0.1040259777037355,7.1976744186046515,0.0002232947232947,10123.0,high,"[('constipation', 131), ('pain', 74), ('diarrhea', 72)]",14.92099999999999,2.269173772609818,6.412099027068683,"['Multiple side effects reported', 'High market demand']","['Review drug safety profile', 'Increase production and distribution']"
Linagliptin,-0.1438545454545454,5.2727272727272725,11,27.727272727272727,125.06909090909092,0.0148919565433711,5.2727272727272725,-0.0119878787878787,305.0,medium,"[('pain', 3), ('headache', 2), ('weakness', 1)]",-1.5823999999999994,-3.9886942148760314,0.3829113924050633,"['Negative patient sentiment detected', 'Multiple side effects reported']","['Investigate patient complaints', 'Review drug safety profile']"
Linagliptin / metformin,0.2628333333333333,6.666666666666667,3,3.3333333333333335,96.95,0.0129218315333499,6.666666666666667,0.0657083333333333,10.0,medium,[],0.7885,0.8761111111111111,0.6923076923076922,[],[]
